food,Caloric_Value,Fat_Density,Saturated_Fats_Density,Monounsaturated_Fats_Density,Polyunsaturated_Fats_Density,Carbohydrates_Density,Sugars_Density,Protein_Density,Dietary_Fiber_Density,Cholesterol_Density,Sodium_Density,Water_Density,Vitamin_A_Density,Vitamin_B1_Density,Vitamin_B11_Density,Vitamin_B12_Density,Vitamin_B2_Density,Vitamin_B3_Density,Vitamin_B5_Density,Vitamin_B6_Density,Vitamin_C_Density,Vitamin_D_Density,Vitamin_E_Density,Vitamin_K_Density,Calcium_Density,Copper_Density,Iron_Density,Magnesium_Density,Manganese_Density,Phosphorus_Density,Potassium_Density,Selenium_Density,Zinc_Density,Nutrition_Density_Density,Health_Label
tomato bisque soup,248,0.020161290322580645,0.004435483870967742,0.00564516129032258,0.008870967741935484,0.19233870967741937,0.0,0.018145161290322582,0.008467741935483872,0.04153225806451613,0.007258064516129033,0.783467741935484,6.85483870967742e-05,0.0004032258064516129,0.00039112903225806453,0.0,0.0004032258064516129,0.009274193548387096,0.0012096774193548388,0.0008064516129032258,0.04798387096774194,0.0,0.0,0.0,0.3225806451612903,0.0012096774193548388,0.0068548387096774195,0.07298387096774193,0.0020161290322580645,0.4891129032258064,3.381048387096774,0.0,0.004838709677419355,0.6165846774193549,Healthy
shark fin soup,99,0.04343434343434343,0.011111111111111112,0.013131313131313133,0.00707070707070707,0.08282828282828282,0.0,0.0696969696969697,0.0,0.04343434343434343,0.011111111111111112,1.9666666666666666,0.0,0.00019191919191919191,0.00048484848484848484,9.09090909090909e-05,0.0008686868686868687,0.011111111111111112,0.0030303030303030303,0.00017171717171717173,0.00202020202020202,0.0,0.0,0.0,0.2181818181818182,0.00202020202020202,0.020202020202020204,0.1525252525252525,2.0202020202020203e-05,0.4585858585858586,1.1565656565656566,0.0,0.01818181818181818,0.4363636363636364,Healthy
onion soup,113,0.030973451327433628,0.004424778761061947,0.01327433628318584,0.011504424778761062,0.14513274336283186,0.05929203539823009,0.06637168141592921,0.01504424778761062,0.0,0.011504424778761062,1.879646017699115,0.00017699115044247788,0.00019469026548672564,0.0008761061946902655,0.0,0.0001415929203539823,0.010619469026548672,0.0,0.0008407079646017699,0.022123893805309734,0.0,0.004424778761061947,0.0007787610619469026,0.47876106194690266,0.001769911504424779,0.012389380530973451,0.043362831858407086,0.004424778761061947,0.19557522123893806,1.2194690265486727,0.0006460176991150442,0.010619469026548672,0.7714424778761062,Healthy
chicken gumbo soup,113,0.02566371681415929,0.006194690265486726,0.011504424778761062,0.006194690265486726,0.1486725663716814,0.043362831858407086,0.046902654867256637,0.035398230088495575,0.06725663716814159,0.01504424778761062,1.9628318584070799,0.0,0.004424778761061947,0.00036283185840707967,0.0,0.007079646017699116,0.011504424778761062,0.003539823008849558,0.0008849557522123895,0.08938053097345132,0.0,0.007964601769911504,0.00021238938053097346,0.42389380530973453,0.002654867256637168,0.01592920353982301,0.06725663716814159,0.004424778761061947,0.44601769911504424,1.3380530973451326,0.0007433628318584072,0.007079646017699116,0.7858407079646017,Healthy
crab soup,95,0.008421052631578947,0.002105263157894737,0.002105263157894737,0.003157894736842105,0.13157894736842105,0.0,0.10947368421052632,0.02526315789473684,0.4368421052631579,0.00631578947368421,2.288421052631579,0.0,0.0006736842105263158,0.0007368421052631579,0.0009263157894736842,0.0010526315789473684,0.02631578947368421,0.003157894736842105,0.0010526315789473684,0.09789473684210527,0.0,0.0,0.0004315789473684211,0.8736842105263158,0.005263157894736842,0.02,0.4368421052631579,0.005263157894736842,1.617894736842105,4.571578947368421,0.0005157894736842106,0.02,1.2663157894736843,Healthy
tripe soup,148,0.03513513513513514,0.01418918918918919,0.014864864864864866,0.004054054054054054,0.054729729729729726,0.0,0.11621621621621621,0.0,0.7972972972972973,0.005405405405405406,1.127027027027027,0.0,0.00027702702702702705,0.0,0.0006283783783783784,7.432432432432432e-05,0.006756756756756757,0.002027027027027027,8.783783783783784e-05,0.0,0.0,0.005405405405405406,0.00020945945945945947,0.2972972972972973,0.0003310810810810811,0.009459459459459458,0.13513513513513514,0.0006756756756756757,0.5675675675675675,1.0945945945945945,0.0002635135135135135,0.01418918918918919,0.5128378378378379,Healthy
little india little lunch,164,0.06463414634146342,0.0951219512195122,0.07439024390243902,0.008536585365853657,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07682926829268293,Unhealthy
original chicken sandwich chick fil a,125,0.040799999999999996,0.0928,0.0632,0.0048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040799999999999996,Healthy
sausage mcmuffin mcdonalds,383,0.06318537859007833,0.021671018276762405,0.023237597911227155,0.009660574412532638,0.07362924281984334,0.005744125326370758,0.0381201044386423,0.004177545691906005,0.11723237597911226,0.0020887728459530026,0.11697127937336814,0.0,0.0010443864229765013,2.0887728459530027e-05,7.83289817232376e-05,0.0007832898172323759,0.012532637075718014,0.0015665796344647518,0.0005221932114882506,0.0,0.0,0.0007832898172323759,0.0,0.6725848563968669,0.0002610966057441253,0.006005221932114882,0.06318537859007833,0.0007832898172323759,0.489556135770235,0.5644908616187989,0.0,0.0039164490861618795,0.8577023498694517,Unhealthy
sausage mcgriddles mcdonalds,421,0.057007125890736345,0.017339667458432302,0.024228028503562943,0.00831353919239905,0.10023752969121141,0.036104513064133016,0.027078384798099764,0.00332541567695962,0.07695961995249406,0.0023752969121140144,0.1285035629453682,0.0,0.0007125890736342042,8.788598574821853e-05,9.026128266033254e-05,0.00047505938242280285,0.00997624703087886,0.0011876484560570072,0.00023752969121140142,0.0,0.0,0.0,0.0,0.2021377672209026,0.00023752969121140142,0.004513064133016627,0.04489311163895487,0.0007125890736342042,1.0133016627078386,0.46508313539192403,0.0,0.0023752969121140144,0.39429928741092635,Healthy
crispy chicken drumstick kentucky fried chicken,70,0.04285714285714286,0.011428571428571429,0.017142857142857144,0.011428571428571429,0.0,0.0,0.1514285714285714,0.0,0.8028571428571429,0.002857142857142857,0.38,0.00035714285714285714,0.001142857142857143,0.0,0.001142857142857143,0.0014285714285714286,0.03142857142857143,0.007142857142857143,0.0014285714285714286,0.0,0.0,0.0,0.0,0.09428571428571428,0.0014,0.005714285714285714,0.13428571428571429,0.0013,1.3114285714285714,1.5985714285714288,0.00021428571428571427,0.014285714285714285,0.29474285714285714,Healthy
chicken crispy drumsticks kentucky fried chicken,156,0.06474358974358974,0.014102564102564105,0.021794871794871794,0.023076923076923078,0.028846153846153848,0.0,0.07564102564102565,0.0,0.3980769230769231,0.002564102564102564,0.18782051282051282,0.00045512820512820507,0.00028846153846153843,0.0,0.0001794871794871795,0.000641025641025641,0.016666666666666666,0.003846153846153846,0.000641025641025641,0.0,0.0,0.0,0.0,0.09166666666666667,0.001282051282051282,0.003205128205128205,0.07692307692307693,0.0003846153846153846,0.7237179487179487,0.866025641025641,0.0004102564102564103,0.00641025641025641,0.2644102564102564,Healthy
biscuit kentucky fried chicken,185,0.049189189189189186,0.011891891891891894,0.03297297297297297,0.003243243243243243,0.11945945945945946,0.009189189189189189,0.02054054054054054,0.004324324324324324,0.002702702702702703,0.002702702702702703,0.08162162162162162,0.0,0.001081081081081081,0.0,0.00039999999999999996,0.0005405405405405405,0.009189189189189189,0.001081081081081081,0.0001891891891891892,0.0,0.0,0.0037837837837837837,0.00038378378378378376,0.16864864864864865,4.864864864864865e-05,0.008108108108108109,0.04216216216216216,0.001081081081081081,1.6470270270270269,0.3232432432432432,0.0004108108108108108,0.0016216216216216215,0.37027027027027026,Healthy
english muffin mcdonalds,97,0.023711340206185566,0.011340206185567012,0.15876288659793814,0.011340206185567012,0.029896907216494843,0.015463917525773196,0.058762886597938144,0.002061855670103093,0.2134020618556701,0.0003195876288659794,0.0,0.003092783505154639,4.1237113402061855e-05,0.0,0.002061855670103093,0.027835051546391754,0.003092783505154639,0.0003711340206185567,0.0,0.0,0.003092783505154639,0.0,1.7154639175257733,0.0008247422680412372,0.018556701030927835,0.13505154639175257,0.003092783505154639,0.7051546391752578,0.7525773195876289,0.0,0.005154639175257732,0.0,0.2530721649484536,Healthy
french fries mcdonalds,378,0.04788359788359789,0.0071428571428571435,0.02275132275132275,0.01455026455026455,0.13174603174603175,0.0005291005291005291,0.010582010582010581,0.012169312169312168,0.0,0.0005291005291005291,0.11349206349206349,0.00013756613756613756,0.0,0.0005291005291005291,0.0,0.0,9.788359788359788e-05,0.010052910052910053,0.0018518518518518517,0.0010582010582010583,0.01746031746031746,0.0,0.004232804232804233,7.936507936507936e-06,0.05873015873015873,0.00026455026455026457,0.002380952380952381,0.11455026455026454,0.0007936507936507937,0.3931216931216931,1.8447089947089945,0.0001851851851851852,0.20404497354497356,Healthy
hotdog,383,0.06005221932114883,0.02114882506527415,0.028198433420365536,0.007049608355091384,0.07441253263707572,0.0,0.04281984334203655,0.0,0.18224543080939948,0.002872062663185379,0.21827676240208876,0.0,0.0010443864229765013,0.0002506527415143603,0.00011227154046997388,0.0010443864229765013,0.015143603133159269,0.0020887728459530026,0.0002454308093994778,0.0005221932114882506,0.0,0.0,0.0,0.09712793733681463,0.0002610966057441253,0.009660574412532638,0.05274151436031332,0.0002610966057441253,0.4007832898172324,0.5908616187989556,0.00023498694516971278,0.008093994778067885,0.2845953002610966,Unhealthy
french fries burger king,207,0.04444444444444444,0.007729468599033817,0.011594202898550725,0.021256038647342997,0.1381642512077295,0.0019323671497584543,0.011594202898550725,0.010144927536231885,0.0,0.0009661835748792271,0.1570048309178744,0.00041062801932367153,0.0,0.00048309178743961357,0.0,0.0,0.0001256038647342995,0.007729468599033817,0.0019323671497584543,0.0009661835748792271,0.007729468599033817,0.0,0.008695652173913044,0.00040096618357487925,0.0608695652173913,2.4154589371980676e-05,0.0024154589371980675,0.0966183574879227,0.0009661835748792271,0.4256038647342995,1.6695652173913045,0.0,0.20596618357487922,Healthy
original taco with beef cheese lettuce taco bell,158,0.055696202531645575,0.0189873417721519,0.0189873417721519,0.013291139240506329,0.08670886075949366,0.0037974683544303796,0.03860759493670886,0.01708860759493671,0.12215189873417721,0.0018987341772151898,0.24873417721518987,0.0,0.00035443037974683546,0.00035443037974683546,0.0003291139240506329,0.00041139240506329113,0.006962025316455697,0.0,0.0005443037974683544,0.0018987341772151898,0.0,0.002531645569620253,0.0004303797468354431,0.3886075949367089,0.0005949367088607595,0.005063291139240506,0.13987341772151898,0.0012658227848101266,0.7772151898734178,0.9126582278481012,0.0001329113924050633,0.007594936708860759,0.5936708860759493,Healthy
hotdog with chili,296,0.04527027027027027,0.016554054054054055,0.022297297297297295,0.004054054054054054,0.10574324324324325,0.0,0.04560810810810811,0.0,0.1733108108108108,0.0016891891891891893,0.18412162162162163,0.0,0.0006756756756756757,0.00010472972972972973,5.7432432432432434e-05,0.0013513513513513514,0.0125,0.0016891891891891893,1.0135135135135135e-05,0.009121621621621622,0.0,0.0,0.0,0.06554054054054054,0.00033783783783783786,0.011148648648648648,0.0347972972972973,0.00033783783783783786,0.6469594594594594,0.5621621621621622,0.00012837837837837836,0.002702702702702703,0.28243243243243243,Healthy
chicken crispy wings kentucky fried chicken,148,0.06824324324324324,0.01418918918918919,0.022297297297297295,0.025675675675675674,0.034459459459459454,0.0,0.06216216216216216,0.0,0.31824324324324327,0.002027027027027027,0.12432432432432432,0.000222972972972973,0.00019594594594594594,0.0,0.0003445945945945946,0.000222972972972973,0.016216216216216217,0.0033783783783783786,0.0006756756756756757,0.0,0.0,0.0,0.0,0.10405405405405406,0.0013513513513513514,0.002027027027027027,0.06554054054054054,0.00010135135135135135,0.5709459459459459,0.6628378378378378,2.027027027027027e-05,0.0033783783783783786,0.2713581081081081,Healthy
egg white delight mcdonalds,250,0.064,0.016,0.072,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,Healthy
french toast sticks burger king,73,0.050684931506849315,0.010958904109589041,0.0273972602739726,0.00684931506849315,0.11917808219178082,0.028767123287671233,0.01780821917808219,0.00410958904109589,0.0,0.0001917808219178082,0.0958904109589041,0.0,0.0009041095890410959,0.0,0.0,0.0005342465753424658,0.00684931506849315,0.0009863013698630137,0.0005068493150684931,0.0,0.0,0.0027397260273972603,0.0001232876712328767,0.15205479452054793,0.0004931506849315068,0.005479452054794521,0.0547945205479452,0.0009315068493150686,0.25068493150684934,0.31917808219178084,0.0006712328767123288,0.0013698630136986301,0.3493150684931507,Healthy
mcchicken mcdonalds,358,0.04832402234636872,0.008659217877094972,0.016201117318435754,0.018156424581005588,0.10223463687150838,0.013128491620111732,0.03826815642458101,0.0047486033519553075,0.0988826815642458,0.00223463687150838,0.16871508379888267,0.0002793296089385475,0.0,0.0008379888268156424,0.0,9.497206703910616e-05,0.0008379888268156424,0.01452513966480447,0.0,0.0,0.0,0.0,0.0,0.0,0.32206703910614526,0.0002793296089385475,0.0064245810055865915,0.07318435754189943,0.0013966480446927375,0.508659217877095,0.6329608938547486,0.0,0.1941340782122905,Healthy
nachos supreme taco bell,480,0.05541666666666667,0.01625,0.028541666666666667,0.005833333333333333,0.09375,0.0,0.030833333333333334,0.016666666666666666,0.07729166666666668,0.0016666666666666668,0.2185416666666667,0.0,0.0004166666666666667,6.458333333333334e-05,9.166666666666667e-05,0.000625,0.003958333333333333,0.0010416666666666667,0.000625,0.0,0.0,0.0029166666666666664,0.00015416666666666666,0.2966666666666667,0.0004166666666666667,0.00875,0.186875,0.0010416666666666667,0.8004166666666667,0.9831249999999999,0.00011458333333333333,0.005625000000000001,0.5020833333333333,Healthy
crispy chicken wing kentucky fried chicken,104,0.05096153846153846,0.010576923076923078,0.016346153846153847,0.01730769230769231,0.0125,0.0,0.12115384615384615,0.0,0.6173076923076923,0.0028846153846153843,0.22788461538461538,0.0001826923076923077,0.0002788461538461539,0.0,0.00022115384615384616,0.0003076923076923077,0.02980769230769231,0.004807692307692308,0.0019230769230769232,0.0,0.0,0.0,0.0,0.12692307692307692,5.769230769230769e-05,0.0038461538461538464,0.10576923076923077,0.0008173076923076924,0.9557692307692308,1.1211538461538462,0.0003173076923076923,0.007692307692307693,0.315875,Healthy
chicken strips burger king,105,0.05238095238095238,0.009523809523809525,0.014285714285714285,0.025714285714285717,0.07047619047619048,0.0,0.06285714285714285,0.004761904761904762,0.15047619047619049,0.002857142857142857,0.14761904761904762,0.0005238095238095238,0.0007238095238095238,0.0007619047619047619,0.00019047619047619048,0.0006190476190476191,0.0004380952380952381,0.02761904761904762,0.0019047619047619048,0.0009523809523809524,0.0038095238095238095,0.0,0.013333333333333332,0.0004380952380952381,0.04476190476190477,4.761904761904762e-05,0.0019047619047619048,0.09238095238095237,0.00034285714285714285,0.998095238095238,1.08,0.0006666666666666668,0.19207619047619046,Healthy
crispy chicken breast kentucky fried chicken,214,0.03130841121495327,0.00794392523364486,0.011214953271028037,0.010747663551401868,0.001869158878504673,0.0,0.17850467289719626,0.0,0.5691588785046728,0.0032710280373831773,0.42990654205607476,0.0002850467289719626,0.00022897196261682245,0.0,0.0002570093457943925,0.0009345794392523365,0.07149532710280374,0.010747663551401868,0.002803738317757009,0.0,0.0,0.0,0.0,0.1308411214953271,3.738317757009346e-05,0.0032710280373831773,0.18317757009345795,0.00042990654205607475,1.6551401869158877,2.0214953271028038,0.00019626168224299065,0.005607476635514018,0.3460981308411215,Healthy
sausage biscuit mcdonalds,440,0.0675,0.028409090909090908,0.02340909090909091,0.00909090909090909,0.07227272727272728,0.005227272727272727,0.025681818181818184,0.0031818181818181815,0.07704545454545454,0.0022727272727272726,0.09227272727272727,0.00011136363636363637,0.0011363636363636363,0.00022727272727272727,6.59090909090909e-05,0.0006818181818181818,0.011363636363636364,0.0013636363636363635,0.00022727272727272727,0.0,0.0,0.0020454545454545456,0.0,0.1463636363636364,7.045454545454545e-05,0.005454545454545454,0.034545454545454546,0.00045454545454545455,0.8588636363636363,0.47068181818181815,0.0,0.0022727272727272726,0.32056818181818186,Unhealthy
sausage burrito mcdonalds,339,0.0504424778761062,0.01799410029498525,0.019174041297935103,0.007079646017699115,0.07138643067846608,0.004129793510324484,0.038348082595870206,0.0035398230088495575,0.5100294985250737,0.002359882005899705,0.1646017699115044,1.1799410029498525e-05,0.0005899705014749262,0.0001327433628318584,0.00010619469026548672,0.0008849557522123894,0.005604719764011799,0.002654867256637168,0.0011799410029498525,0.002654867256637168,0.0,0.0005899705014749262,0.0,0.6,1.4749262536873157e-05,0.005309734513274336,0.05663716814159292,0.0005899705014749262,0.7300884955752213,0.45663716814159294,0.0,0.0038348082595870206,0.7717610619469026,Healthy
onion rings fried,27,0.05925925925925926,0.011111111111111112,0.014814814814814815,0.02962962962962963,0.1037037037037037,0.014814814814814815,0.011111111111111112,0.007407407407407408,0.0,0.0005555555555555556,0.05925925925925926,0.0,0.0016666666666666666,0.0,0.0,0.002592592592592593,3.7037037037037037e-05,0.0028148148148148147,0.0028148148148148147,0.002037037037037037,0.0,0.011111111111111112,0.0,0.2777777777777778,0.002777777777777778,0.0014074074074074073,0.044444444444444446,0.0007777777777777778,0.38148148148148153,0.40370370370370373,0.0004074074074074074,0.00025925925925925926,0.46485185185185185,Healthy
onion rings burger king,379,0.06068601583113457,0.010026385224274405,0.01662269129287599,0.02928759894459103,0.10474934036939315,0.012928759894459104,0.009234828496042216,0.006596306068601583,0.0,0.0018469656992084432,0.05883905013192613,0.0,0.0002638522427440633,0.0,0.0,0.0001662269129287599,0.0015831134564643799,0.0007915567282321899,0.0002638522427440633,0.0034300791556728235,0.0,0.011873350923482849,0.0,0.2762532981530343,3.16622691292876e-05,0.0018469656992084432,0.045646437994722955,0.0007915567282321899,0.3794195250659631,0.40105540897097625,6.068601583113456e-05,0.0013192612137203166,0.4627968337730871,Healthy
turkey patty fried,79,0.06329113924050633,0.016455696202531647,0.026582278481012658,0.016455696202531647,0.055696202531645575,0.0006708860759493671,0.049367088607594936,0.0012658227848101266,0.26582278481012656,0.002531645569620253,0.1759493670886076,0.0011139240506329114,0.0012151898734177216,0.001050632911392405,0.0006835443037974683,0.00040506329113924053,0.007594936708860759,0.0012658227848101266,0.0008734177215189874,0.0,0.0009873417721518987,0.0037974683544303796,0.0009367088607594936,0.049367088607594936,0.00034177215189873416,0.007594936708860759,0.053164556962025315,0.000620253164556962,0.9569620253164556,0.9746835443037974,0.0006835443037974683,0.005063291139240506,0.2270126582278481,Healthy
hotcakes with syrup mcdonalds,601,0.02961730449251248,0.0029950083194675544,0.003161397670549085,0.007653910149750415,0.16938435940099833,0.07570715474209651,0.014975041597337771,0.0033277870216306157,0.03311148086522462,0.0009983361064891847,0.1492512479201331,0.0,0.0006655574043261231,0.00016638935108153079,0.0,0.0006655574043261231,0.005324459234608985,0.0018302828618968388,0.00016638935108153079,0.0,0.0,0.0,0.0,0.2096505823627288,0.00016638935108153079,0.004658901830282862,0.047753743760399335,0.0006655574043261231,0.6509151414309484,0.45973377703826956,0.0,0.0009983361064891847,0.4316139767054908,Healthy
crispy chicken thigh kentucky fried chicken,163,0.0558282208588957,0.015337423312883436,0.02331288343558282,0.012883435582822086,0.0,0.0,0.12515337423312883,0.0,0.6588957055214725,0.003067484662576687,0.36687116564417177,0.0004785276073619632,0.00026380368098159507,0.0,0.00034969325153374234,0.001226993865030675,0.029447852760736196,0.007361963190184049,0.0018404907975460123,0.0,0.0,0.0,0.0,0.11717791411042945,0.00022699386503067484,0.005521472392638037,0.12269938650306748,0.0005828220858895705,1.2447852760736198,1.512883435582822,0.000245398773006135,0.010429447852760737,0.304239263803681,Healthy
corn dog,195,0.048205128205128206,0.013846153846153847,0.018974358974358976,0.013333333333333334,0.1076923076923077,0.03025641025641026,0.03435897435897436,0.0041025641025641026,0.1758974358974359,0.002564102564102564,0.20102564102564105,0.0005128205128205128,0.00014358974358974358,0.0005128205128205128,7.179487179487179e-05,0.00011794871794871795,0.0005128205128205128,0.011282051282051283,0.003076923076923077,0.00030256410256410257,0.0020512820512820513,0.00022564102564102563,0.002564102564102564,0.000441025641025641,0.2882051282051282,0.0005128205128205128,0.007692307692307693,0.06820512820512821,0.00014871794871794872,0.8958974358974359,0.5,6.153846153846154e-05,0.1961897435897436,Healthy
chicken box mcdonalds,70,0.05714285714285714,0.011428571428571429,0.04,0.00015714285714285713,0.07857142857142857,0.007142857142857143,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13857142857142857,Healthy
potato wedges kentucky fried chicken,379,0.05224274406332454,0.010554089709762533,0.03139841688654354,0.0063324538258575196,0.11873350923482849,0.0,0.01424802110817942,0.01108179419525066,0.0,0.002638522427440633,0.1562005277044855,0.0,0.0005277044854881266,0.0,0.0,6.860158311345646e-05,0.007651715039577837,0.0021108179419525065,0.0007915567282321899,0.0,0.0,0.002902374670184697,0.00017941952506596306,0.09182058047493404,0.0005277044854881266,0.0036939313984168864,0.10606860158311346,0.0010554089709762533,0.37467018469656993,1.845646437994723,0.0,0.0015831134564643799,0.29182058047493403,Healthy
scrambled eggs mcdonalds,98,0.07653061224489796,0.02142857142857143,0.027551020408163266,0.011224489795918368,0.009183673469387756,0.0010204081632653062,0.07857142857142857,0.0,2.222448979591837,0.00040816326530612246,0.3479591836734694,0.00046938775510204083,0.0001836734693877551,0.0002959183673469388,8.163265306122449e-05,0.003061224489795918,0.0003469387755102041,0.006122448979591836,0.00011224489795918367,0.0,0.0,0.007142857142857143,0.0,0.3438775510204082,0.0009795918367346938,0.011224489795918368,0.06224489795918367,0.0005,1.3581632653061224,0.7234693877551021,0.0,0.007142857142857143,0.519704081632653,Healthy
egg mcmuffin mcdonalds,287,0.04250871080139373,0.0156794425087108,0.011846689895470382,0.007665505226480837,0.0951219512195122,0.009407665505226481,0.05993031358885017,0.004878048780487805,0.724390243902439,0.0027874564459930314,0.23101045296167247,0.0003484320557491289,0.0,0.0010452961672473868,0.000132404181184669,0.0,0.0017421602787456446,0.013588850174216028,0.0038327526132404185,0.0006968641114982578,0.005226480836236934,0.0,0.0024390243902439024,0.0,0.8428571428571429,0.0003484320557491289,0.010104529616724738,0.08780487804878048,0.0010452961672473868,0.8780487804878049,0.759581881533101,0.0,0.2038327526132404,Healthy
nachos taco bell,362,0.060497237569060766,0.012983425414364641,0.034806629834254144,0.0071823204419889505,0.09944751381215469,0.0,0.014088397790055248,0.010497237569060774,0.011049723756906077,0.0013812154696132596,0.093646408839779,0.0,0.00027624309392265195,9.944751381215469e-05,0.0,0.00027624309392265195,0.0024861878453038676,0.0008287292817679558,0.0005524861878453039,0.0,0.0,0.0027624309392265192,0.00019337016574585638,0.24337016574585635,0.00027624309392265195,0.0030386740331491717,0.14226519337016574,0.0008287292817679558,0.7740331491712706,0.49779005524861875,0.00013259668508287293,0.0030386740331491717,0.430939226519337,Healthy
biscuit large mcdonalds,310,0.04645161290322581,0.026774193548387098,0.01096774193548387,0.0064516129032258064,0.1270967741935484,0.00870967741935484,0.017741935483870968,0.005806451612903226,0.0,0.002903225806451613,0.08903225806451613,0.0003064516129032258,0.0012903225806451613,0.0003225806451612903,0.00014838709677419355,0.000967741935483871,0.011935483870967743,0.0012903225806451613,0.00028387096774193545,0.0,0.0,0.0035483870967741938,0.0,0.2206451612903226,0.0002935483870967742,0.008064516129032258,0.03193548387096774,0.0006451612903225806,1.2832258064516129,0.34838709677419355,0.0,0.0012903225806451613,0.4258774193548387,Healthy
crispy chicken strips kentucky fried chicken,129,0.05581395348837209,0.010852713178294573,0.015503875968992248,0.024806201550387597,0.04961240310077519,0.0,0.07364341085271318,0.005426356589147287,0.18604651162790697,0.0031007751937984496,0.1744186046511628,0.0,0.0005813953488372093,0.0,4.651162790697675e-05,0.00011627906976744185,0.031007751937984496,0.004651162790697674,0.0015503875968992248,0.0,0.0,0.0031007751937984496,0.0007131782945736434,0.09147286821705426,0.00010852713178294573,0.002325581395348837,0.12015503875968993,0.0007751937984496124,1.086046511627907,1.2131782945736433,0.0005193798449612403,0.002325581395348837,0.2782945736434108,Healthy
hotcakes mcdonalds,113,0.02566371681415929,0.005309734513274336,0.005309734513274336,0.01327433628318584,0.168141592920354,0.03893805309734514,0.02654867256637168,0.006194690265486726,0.056637168141592927,0.001769911504424779,0.21150442477876105,0.0,0.0008849557522123895,0.0007787610619469026,0.0,0.0008849557522123895,0.009734513274336285,0.003539823008849558,4.424778761061947e-05,0.0,0.0,0.002654867256637168,0.0,0.3690265486725664,0.00047787610619469027,0.007964601769911504,0.0831858407079646,0.0008849557522123895,1.1415929203539823,0.7592920353982301,0.0,0.001769911504424779,0.6035398230088496,Healthy
chicken crispy breast kentucky fried chicken,375,0.06186666666666667,0.013333333333333334,0.020266666666666665,0.023466666666666667,0.031733333333333336,0.0,0.07919999999999999,0.0,0.28373333333333334,0.0021333333333333334,0.192,6.133333333333334e-05,0.00017866666666666668,0.0,0.00022133333333333334,0.0002666666666666667,0.0304,0.005066666666666666,0.0010666666666666667,0.0,0.0,0.0,0.0,0.10079999999999999,0.0015999999999999999,0.0021333333333333334,0.0896,0.0005333333333333334,0.8026666666666666,0.9632,0.00023999999999999998,0.0029333333333333334,0.275808,Healthy
hotcakes sausage mcdonalds,776,0.04497422680412371,0.00940721649484536,0.011597938144329897,0.008376288659793814,0.13195876288659794,0.058891752577319594,0.01997422680412371,0.002706185567010309,0.06469072164948454,0.0011597938144329897,0.1384020618556701,0.0,0.0007731958762886598,0.0001288659793814433,5.154639175257732e-06,0.0006443298969072165,0.006701030927835052,0.001804123711340206,0.0002577319587628866,0.0,0.0,0.0,0.0,0.17345360824742267,0.0002577319587628866,0.004123711340206186,0.04768041237113402,0.0005154639175257732,0.581701030927835,0.503479381443299,0.0,0.001675257731958763,0.37719072164948453,Healthy
chicken mcnuggets mcdonalds,48,0.06666666666666667,0.010416666666666666,0.027083333333333334,0.01875,0.049999999999999996,0.0005208333333333333,0.052083333333333336,0.0,0.14583333333333334,0.00018749999999999998,0.15625,0.0014791666666666666,0.0,0.00047916666666666664,0.0,0.00010416666666666667,0.0010208333333333334,0.024999999999999998,0.0020833333333333333,0.0014999999999999998,0.004166666666666667,0.0,0.0,0.0,0.0375,0.0003541666666666667,0.0020833333333333333,0.07916666666666666,0.0015208333333333332,0.90625,0.8395833333333332,0.0,0.1704375,Healthy
chips chipotle,151,0.04701986754966887,0.005960264900662252,0.12781456953642384,0.00728476821192053,0.013907284768211922,0.013907284768211922,0.0013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06225165562913908,Healthy
biscuit mcdonalds,261,0.04674329501915708,0.02681992337164751,0.010727969348659003,0.006513409961685823,0.1275862068965517,0.008429118773946361,0.018007662835249044,0.005747126436781609,0.0,0.0026819923371647508,0.089272030651341,0.0002681992337164751,0.0015325670498084292,0.0003831417624521073,8.429118773946359e-05,0.0011494252873563218,0.011877394636015327,0.0011494252873563218,0.00018773946360153257,0.0,0.0,0.0034482758620689655,0.0,0.221455938697318,0.00018773946360153257,0.008045977011494253,0.03218390804597701,0.0007662835249042146,1.2869731800766282,0.34942528735632183,0.0,0.0011494252873563218,0.42791954022988504,Healthy
